lat,lng
22.2955052,114.2401234
22.30143,114.2407912
22.2941492,114.2399075
22.30295431,114.2405188
22.297986,114.242281
22.2955052,114.2401234
22.3046614,114.2280672
22.3059131,114.2270683
22.2944478,114.2403605
22.2964864,114.2401442
22.30014945,114.2381422
22.2941492,114.2399075
22.299182,114.236622
22.299182,114.236622
22.2941492,114.2399075
22.2955052,114.2401234
22.29976863,114.2378092
22.2979446,114.2423004
22.2979446,114.2423004
22.299182,114.236622
22.299182,114.236622
22.30606,114.2279046
22.2986181,114.2369583
22.3059131,114.2270683
